"Step","zesty-sweep-5 - train_loss_step","zesty-sweep-5 - train_loss_step__MIN","zesty-sweep-5 - train_loss_step__MAX","wobbly-sweep-4 - train_loss_step","wobbly-sweep-4 - train_loss_step__MIN","wobbly-sweep-4 - train_loss_step__MAX","graceful-sweep-3 - train_loss_step","graceful-sweep-3 - train_loss_step__MIN","graceful-sweep-3 - train_loss_step__MAX","astral-sweep-2 - train_loss_step","astral-sweep-2 - train_loss_step__MIN","astral-sweep-2 - train_loss_step__MAX","gallant-sweep-1 - train_loss_step","gallant-sweep-1 - train_loss_step__MIN","gallant-sweep-1 - train_loss_step__MAX"
"246","2.30281925201416","2.30281925201416","2.30281925201416","0.27112001180648804","0.27112001180648804","0.27112001180648804","1.32805335521698","1.32805335521698","1.32805335521698","NaN","","","0.4562746286392212","0.4562746286392212","0.4562746286392212"
"247","2.304614782333374","2.304614782333374","2.304614782333374","0.21624700725078583","0.21624700725078583","0.21624700725078583","1.3838597536087036","1.3838597536087036","1.3838597536087036","NaN","","","0.425162672996521","0.425162672996521","0.425162672996521"
"248","2.301729202270508","2.301729202270508","2.301729202270508","0.46265125274658203","0.46265125274658203","0.46265125274658203","0.8116957545280457","0.8116957545280457","0.8116957545280457","NaN","","","0.4429517686367035","0.4429517686367035","0.4429517686367035"
"249","2.3134970664978027","2.3134970664978027","2.3134970664978027","0.4509607255458832","0.4509607255458832","0.4509607255458832","1.5056947469711304","1.5056947469711304","1.5056947469711304","NaN","","","0.5842903256416321","0.5842903256416321","0.5842903256416321"
"250","2.3037281036376953","2.3037281036376953","2.3037281036376953","0.4649365246295929","0.4649365246295929","0.4649365246295929","1.2090033292770386","1.2090033292770386","1.2090033292770386","NaN","","","0.7727020978927612","0.7727020978927612","0.7727020978927612"
"251","2.296074390411377","2.296074390411377","2.296074390411377","0.401905357837677","0.401905357837677","0.401905357837677","0.9555104374885559","0.9555104374885559","0.9555104374885559","NaN","","","0.3780902624130249","0.3780902624130249","0.3780902624130249"
"252","2.299048662185669","2.299048662185669","2.299048662185669","0.2508748173713684","0.2508748173713684","0.2508748173713684","1.249130368232727","1.249130368232727","1.249130368232727","NaN","","","0.3170461654663086","0.3170461654663086","0.3170461654663086"
"253","2.2838096618652344","2.2838096618652344","2.2838096618652344","0.0863812118768692","0.0863812118768692","0.0863812118768692","0.9778077602386475","0.9778077602386475","0.9778077602386475","NaN","","","0.6253275871276855","0.6253275871276855","0.6253275871276855"
"254","2.304396390914917","2.304396390914917","2.304396390914917","0.4495687782764435","0.4495687782764435","0.4495687782764435","0.9330401420593262","0.9330401420593262","0.9330401420593262","NaN","","","0.534181535243988","0.534181535243988","0.534181535243988"
"255","2.3003792762756348","2.3003792762756348","2.3003792762756348","0.49802377820014954","0.49802377820014954","0.49802377820014954","1.5080662965774536","1.5080662965774536","1.5080662965774536","NaN","","","0.29821690917015076","0.29821690917015076","0.29821690917015076"
"256","2.3073718547821045","2.3073718547821045","2.3073718547821045","0.5137490034103394","0.5137490034103394","0.5137490034103394","0.8893507122993469","0.8893507122993469","0.8893507122993469","NaN","","","0.33036142587661743","0.33036142587661743","0.33036142587661743"
"257","2.294274091720581","2.294274091720581","2.294274091720581","0.6531184911727905","0.6531184911727905","0.6531184911727905","1.212188959121704","1.212188959121704","1.212188959121704","NaN","","","0.5073794722557068","0.5073794722557068","0.5073794722557068"
"258","2.3118414878845215","2.3118414878845215","2.3118414878845215","0.4490151107311249","0.4490151107311249","0.4490151107311249","1.2348344326019287","1.2348344326019287","1.2348344326019287","NaN","","","0.5293760895729065","0.5293760895729065","0.5293760895729065"
"259","2.30195951461792","2.30195951461792","2.30195951461792","0.30183684825897217","0.30183684825897217","0.30183684825897217","1.2967555522918701","1.2967555522918701","1.2967555522918701","NaN","","","0.5999075174331665","0.5999075174331665","0.5999075174331665"
"260","2.3071157932281494","2.3071157932281494","2.3071157932281494","0.5110557079315186","0.5110557079315186","0.5110557079315186","1.0936658382415771","1.0936658382415771","1.0936658382415771","NaN","","","0.29657065868377686","0.29657065868377686","0.29657065868377686"
"261","2.3210463523864746","2.3210463523864746","2.3210463523864746","0.4939800202846527","0.4939800202846527","0.4939800202846527","1.1302796602249146","1.1302796602249146","1.1302796602249146","NaN","","","0.5250411629676819","0.5250411629676819","0.5250411629676819"
"262","2.2944719791412354","2.2944719791412354","2.2944719791412354","0.24612826108932495","0.24612826108932495","0.24612826108932495","1.1908553838729858","1.1908553838729858","1.1908553838729858","NaN","","","0.4451710879802704","0.4451710879802704","0.4451710879802704"
"263","2.3058815002441406","2.3058815002441406","2.3058815002441406","0.3990548551082611","0.3990548551082611","0.3990548551082611","1.0753908157348633","1.0753908157348633","1.0753908157348633","NaN","","","0.25442713499069214","0.25442713499069214","0.25442713499069214"
"264","2.310668706893921","2.310668706893921","2.310668706893921","0.3313966393470764","0.3313966393470764","0.3313966393470764","1.0160293579101562","1.0160293579101562","1.0160293579101562","NaN","","","0.5481822490692139","0.5481822490692139","0.5481822490692139"
"265","2.3091495037078857","2.3091495037078857","2.3091495037078857","0.3475817143917084","0.3475817143917084","0.3475817143917084","1.229779839515686","1.229779839515686","1.229779839515686","NaN","","","0.7578014135360718","0.7578014135360718","0.7578014135360718"
"266","2.3084969520568848","2.3084969520568848","2.3084969520568848","0.40353527665138245","0.40353527665138245","0.40353527665138245","1.2882201671600342","1.2882201671600342","1.2882201671600342","NaN","","","0.5929062366485596","0.5929062366485596","0.5929062366485596"
"267","2.3180580139160156","2.3180580139160156","2.3180580139160156","0.3281819820404053","0.3281819820404053","0.3281819820404053","1.1507306098937988","1.1507306098937988","1.1507306098937988","NaN","","","0.4230363965034485","0.4230363965034485","0.4230363965034485"
"268","2.294077157974243","2.294077157974243","2.294077157974243","0.09655294567346573","0.09655294567346573","0.09655294567346573","1.3084179162979126","1.3084179162979126","1.3084179162979126","NaN","","","0.32137325406074524","0.32137325406074524","0.32137325406074524"
"271","2.2992892265319824","2.2992892265319824","2.2992892265319824","0.1661951243877411","0.1661951243877411","0.1661951243877411","1.1364257335662842","1.1364257335662842","1.1364257335662842","NaN","","","0.5168501138687134","0.5168501138687134","0.5168501138687134"
"272","2.30436110496521","2.30436110496521","2.30436110496521","0.5073516964912415","0.5073516964912415","0.5073516964912415","1.189695119857788","1.189695119857788","1.189695119857788","NaN","","","0.3667491674423218","0.3667491674423218","0.3667491674423218"
"273","2.328545331954956","2.328545331954956","2.328545331954956","0.30784153938293457","0.30784153938293457","0.30784153938293457","1.243017554283142","1.243017554283142","1.243017554283142","NaN","","","0.3193078935146332","0.3193078935146332","0.3193078935146332"
"274","2.3251771926879883","2.3251771926879883","2.3251771926879883","0.4879516363143921","0.4879516363143921","0.4879516363143921","1.310023546218872","1.310023546218872","1.310023546218872","NaN","","","0.2969156801700592","0.2969156801700592","0.2969156801700592"
"275","2.316494941711426","2.316494941711426","2.316494941711426","0.4061509072780609","0.4061509072780609","0.4061509072780609","1.2253696918487549","1.2253696918487549","1.2253696918487549","NaN","","","0.40998905897140503","0.40998905897140503","0.40998905897140503"
"276","2.314969539642334","2.314969539642334","2.314969539642334","0.22564204037189484","0.22564204037189484","0.22564204037189484","1.3969255685806274","1.3969255685806274","1.3969255685806274","NaN","","","0.40502873063087463","0.40502873063087463","0.40502873063087463"
"277","2.3171443939208984","2.3171443939208984","2.3171443939208984","0.38253602385520935","0.38253602385520935","0.38253602385520935","1.140518307685852","1.140518307685852","1.140518307685852","NaN","","","0.1956816166639328","0.1956816166639328","0.1956816166639328"
"278","2.291656732559204","2.291656732559204","2.291656732559204","0.3020702302455902","0.3020702302455902","0.3020702302455902","1.4335330724716187","1.4335330724716187","1.4335330724716187","NaN","","","0.22266289591789246","0.22266289591789246","0.22266289591789246"
"279","2.3116559982299805","2.3116559982299805","2.3116559982299805","0.21744215488433838","0.21744215488433838","0.21744215488433838","1.3151060342788696","1.3151060342788696","1.3151060342788696","NaN","","","0.3925325572490692","0.3925325572490692","0.3925325572490692"
"280","2.301532745361328","2.301532745361328","2.301532745361328","0.31423550844192505","0.31423550844192505","0.31423550844192505","0.8468466401100159","0.8468466401100159","0.8468466401100159","NaN","","","0.5122663378715515","0.5122663378715515","0.5122663378715515"
"281","2.3148717880249023","2.3148717880249023","2.3148717880249023","0.21867699921131134","0.21867699921131134","0.21867699921131134","1.3946526050567627","1.3946526050567627","1.3946526050567627","NaN","","","0.4145145118236542","0.4145145118236542","0.4145145118236542"
"282","2.283637523651123","2.283637523651123","2.283637523651123","0.37476691603660583","0.37476691603660583","0.37476691603660583","1.1395210027694702","1.1395210027694702","1.1395210027694702","NaN","","","0.19119197130203247","0.19119197130203247","0.19119197130203247"
"283","2.308393716812134","2.308393716812134","2.308393716812134","0.2616104781627655","0.2616104781627655","0.2616104781627655","1.1775445938110352","1.1775445938110352","1.1775445938110352","NaN","","","0.5912579894065857","0.5912579894065857","0.5912579894065857"
"284","2.2784924507141113","2.2784924507141113","2.2784924507141113","0.20708368718624115","0.20708368718624115","0.20708368718624115","0.9962859153747559","0.9962859153747559","0.9962859153747559","NaN","","","0.4116085469722748","0.4116085469722748","0.4116085469722748"
"285","2.3080854415893555","2.3080854415893555","2.3080854415893555","0.1676325500011444","0.1676325500011444","0.1676325500011444","1.2462162971496582","1.2462162971496582","1.2462162971496582","NaN","","","0.47728878259658813","0.47728878259658813","0.47728878259658813"
"286","2.3058269023895264","2.3058269023895264","2.3058269023895264","0.4802732765674591","0.4802732765674591","0.4802732765674591","1.3063580989837646","1.3063580989837646","1.3063580989837646","NaN","","","0.7090712785720825","0.7090712785720825","0.7090712785720825"
"287","2.3157958984375","2.3157958984375","2.3157958984375","0.3274795711040497","0.3274795711040497","0.3274795711040497","1.2739686965942383","1.2739686965942383","1.2739686965942383","NaN","","","0.24290384352207184","0.24290384352207184","0.24290384352207184"
"288","2.2993085384368896","2.2993085384368896","2.2993085384368896","0.18713787198066711","0.18713787198066711","0.18713787198066711","0.9411450624465942","0.9411450624465942","0.9411450624465942","NaN","","","0.2791160047054291","0.2791160047054291","0.2791160047054291"
"289","2.2982611656188965","2.2982611656188965","2.2982611656188965","0.5229139924049377","0.5229139924049377","0.5229139924049377","1.1158409118652344","1.1158409118652344","1.1158409118652344","NaN","","","0.39721402525901794","0.39721402525901794","0.39721402525901794"
"290","2.304396867752075","2.304396867752075","2.304396867752075","0.2269737720489502","0.2269737720489502","0.2269737720489502","1.0157419443130493","1.0157419443130493","1.0157419443130493","NaN","","","0.19822558760643005","0.19822558760643005","0.19822558760643005"
"291","2.2933638095855713","2.2933638095855713","2.2933638095855713","0.3455643057823181","0.3455643057823181","0.3455643057823181","1.2609972953796387","1.2609972953796387","1.2609972953796387","NaN","","","0.590087354183197","0.590087354183197","0.590087354183197"
"292","2.286068916320801","2.286068916320801","2.286068916320801","0.5061546564102173","0.5061546564102173","0.5061546564102173","0.8621211051940918","0.8621211051940918","0.8621211051940918","NaN","","","0.44899803400039673","0.44899803400039673","0.44899803400039673"
"293","2.320467948913574","2.320467948913574","2.320467948913574","0.26389873027801514","0.26389873027801514","0.26389873027801514","1.1478703022003174","1.1478703022003174","1.1478703022003174","NaN","","","0.5846570730209351","0.5846570730209351","0.5846570730209351"
"294","2.302328109741211","2.302328109741211","2.302328109741211","0.4972536861896515","0.4972536861896515","0.4972536861896515","1.070833444595337","1.070833444595337","1.070833444595337","NaN","","","0.2557086646556854","0.2557086646556854","0.2557086646556854"
"295","2.2999119758605957","2.2999119758605957","2.2999119758605957","0.43784642219543457","0.43784642219543457","0.43784642219543457","1.0750921964645386","1.0750921964645386","1.0750921964645386","NaN","","","0.49463388323783875","0.49463388323783875","0.49463388323783875"
"296","2.2835323810577393","2.2835323810577393","2.2835323810577393","0.32352107763290405","0.32352107763290405","0.32352107763290405","1.20973539352417","1.20973539352417","1.20973539352417","NaN","","","0.37515658140182495","0.37515658140182495","0.37515658140182495"
"297","2.2933387756347656","2.2933387756347656","2.2933387756347656","0.43974098563194275","0.43974098563194275","0.43974098563194275","1.2695599794387817","1.2695599794387817","1.2695599794387817","NaN","","","0.6631039977073669","0.6631039977073669","0.6631039977073669"
"298","2.308668851852417","2.308668851852417","2.308668851852417","0.5364282131195068","0.5364282131195068","0.5364282131195068","1.3468235731124878","1.3468235731124878","1.3468235731124878","NaN","","","0.2859731912612915","0.2859731912612915","0.2859731912612915"
